"ticker"	"date"	"adjClose"
"SYY"	2016-11-30	49.4056009608
"SYY"	2016-12-30	51.3725469521
"SYY"	2017-01-31	48.9637711744
"SYY"	2017-02-28	49.2064433151
"SYY"	2017-03-31	48.459759805
"SYY"	2017-04-28	49.6622790438
"SYY"	2017-05-31	51.2497436094
"SYY"	2017-06-30	47.2763855547
"SYY"	2017-07-31	49.7577640895
"SYY"	2017-08-31	49.8050443671
"SYY"	2017-09-29	51.0154194723
"SYY"	2017-10-31	52.9142751915
"SYY"	2017-11-30	54.9216308307
"SYY"	2017-12-29	57.7756909813
"SYY"	2018-01-31	60.1655019393
"SYY"	2018-02-28	57.0840176663
"SYY"	2018-03-30	57.3806823013
"SYY"	2018-04-30	60.2069500324
"SYY"	2018-05-31	62.6040607708
"SYY"	2018-06-29	65.7424467175
"SYY"	2018-07-31	65.0385633854
"SYY"	2018-08-31	72.4026977012
"SYY"	2018-09-28	70.8834216334
"SYY"	2018-10-31	69.3699109374
"SYY"	2018-11-30	65.5479040682
"SYY"	2018-12-31	60.9381553251
"SYY"	2019-01-31	62.4900653072
"SYY"	2019-02-28	66.1112593814
"SYY"	2019-03-29	65.3380855115
"SYY"	2019-04-30	69.2729279647
"SYY"	2019-05-31	67.747092547
"SYY"	2019-06-28	69.6174714462
"SYY"	2019-07-31	67.8678943965
"SYY"	2019-08-30	73.5689162971
"SYY"	2019-09-30	78.5870032825
"SYY"	2019-10-31	79.4477053225
"SYY"	2019-11-29	80.1241099753
"SYY"	2019-12-31	85.0877264716
"SYY"	2020-01-31	82.14
"SYY"	2020-02-28	76.83
"KMI"	2015-12-31	12.7860173567
"KMI"	2016-01-29	14.2124324137
"KMI"	2016-02-29	15.6293557668
"KMI"	2016-03-31	15.4306409063
"KMI"	2016-04-29	15.4528518834
"KMI"	2016-05-31	15.7312816471
"KMI"	2016-06-30	16.2881411744
"KMI"	2016-07-29	17.7983442297
"KMI"	2016-08-31	19.1290615553
"KMI"	2016-09-30	20.249665619
"KMI"	2016-10-31	17.9953254128
"KMI"	2016-11-30	19.5543917848
"KMI"	2016-12-30	18.2419573812
"KMI"	2017-01-31	19.7896146604
"KMI"	2017-02-28	18.877201809
"KMI"	2017-03-31	19.2581120285
"KMI"	2017-04-28	18.3856155746
"KMI"	2017-05-31	16.71905711
"KMI"	2017-06-30	17.0755402041
"KMI"	2017-07-31	18.3185573082
"KMI"	2017-08-31	17.3322424262
"KMI"	2017-09-29	17.1977449423
"KMI"	2017-10-31	16.350472717
"KMI"	2017-11-30	15.5559715579
"KMI"	2017-12-29	16.314359028
"KMI"	2018-01-31	16.3444108471
"KMI"	2018-02-28	14.7263323539
"KMI"	2018-03-30	13.690034892
"KMI"	2018-04-30	14.5612246298
"KMI"	2018-05-31	15.3527956274
"KMI"	2018-06-29	16.264022706
"KMI"	2018-07-31	16.5496675694
"KMI"	2018-08-31	16.4752033734
"KMI"	2018-09-28	16.5031274469
"KMI"	2018-10-31	16.0313061284
"KMI"	2018-11-30	16.0784016223
"KMI"	2018-12-31	14.486573928
"KMI"	2019-01-31	17.2370549085
"KMI"	2019-02-28	18.2465177927
"KMI"	2019-03-29	19.055992747
"KMI"	2019-04-30	19.1608682089
"KMI"	2019-05-31	19.2380131236
"KMI"	2019-06-28	20.134822758
"KMI"	2019-07-31	20.1243640105
"KMI"	2019-08-30	19.7827768425
"KMI"	2019-09-30	20.1146043771
"KMI"	2019-10-31	19.7434943182
"KMI"	2019-11-29	19.377874053
"KMI"	2019-12-31	20.9194081439
"KMI"	2020-01-31	20.87
"KMI"	2020-02-28	22.01
"MCO"	2015-12-31	95.5872686875
"MCO"	2016-01-29	84.917770887
"MCO"	2016-02-29	84.9590146377
"MCO"	2016-03-31	92.3833609619
"MCO"	2016-04-29	91.5796946072
"MCO"	2016-05-31	94.7442304551
"MCO"	2016-06-30	90.0089399427
"MCO"	2016-07-29	101.8231535943
"MCO"	2016-08-31	104.7679013781
"MCO"	2016-09-30	104.3726963035
"MCO"	2016-10-31	96.8927173294
"MCO"	2016-11-30	97.2276205789
"MCO"	2016-12-30	91.2004755421
"MCO"	2017-01-31	100.294402243
"MCO"	2017-02-28	108.1163963207
"MCO"	2017-03-31	108.766822697
"MCO"	2017-04-28	114.8633564933
"MCO"	2017-05-31	115.3749191717
"MCO"	2017-06-30	118.5210651314
"MCO"	2017-07-31	128.2127531497
"MCO"	2017-08-31	130.930622769
"MCO"	2017-09-29	135.9908378398
"MCO"	2017-10-31	139.116839428
"MCO"	2017-11-30	148.6892358954
"MCO"	2017-12-29	144.5660526315
"MCO"	2018-01-31	158.4536390167
"MCO"	2018-02-28	163.8661945886
"MCO"	2018-03-30	158.3869678041
"MCO"	2018-04-30	159.2707140597
"MCO"	2018-05-31	167.9167244421
"MCO"	2018-06-29	167.9068799955
"MCO"	2018-07-31	168.4581690011
"MCO"	2018-08-31	175.700460245
"MCO"	2018-09-28	165.0214411468
"MCO"	2018-10-31	143.5844453232
"MCO"	2018-11-30	157.4710016393
"MCO"	2018-12-31	138.632294396
"MCO"	2019-01-31	156.9166308534
"MCO"	2019-02-28	171.8759463535
"MCO"	2019-03-29	179.7886733199
"MCO"	2019-04-30	195.2070735445
"MCO"	2019-05-31	182.0540741324
"MCO"	2019-06-28	194.4279375481
"MCO"	2019-07-31	213.371993928
"MCO"	2019-08-30	215.0996738113
"MCO"	2019-09-30	204.3736255069
"MCO"	2019-10-31	220.1982884007
"MCO"	2019-11-29	226.67
"MCO"	2019-12-31	237.41
"MCO"	2020-01-31	256.79
"MCO"	2020-02-28	280.68
"MET"	2015-12-31	33.0288394442
"MET"	2016-01-29	30.5898710057
"MET"	2016-02-29	27.3449709874
"MET"	2016-03-31	30.372548665
"MET"	2016-04-29	31.1743728901
"MET"	2016-05-31	31.7796129679
"MET"	2016-06-30	27.7888470803
"MET"	2016-07-29	29.8191143413
"MET"	2016-08-31	30.5859058648
"MET"	2016-09-30	31.3117925708
"MET"	2016-10-31	33.0947958389
"MET"	2016-11-30	39.0975077163
"MET"	2016-12-30	38.3014850178
"MET"	2017-01-31	38.6710669849
"MET"	2017-02-28	37.5606278061
"MET"	2017-03-31	37.8328062685
"MET"	2017-04-28	37.1093845659
"MET"	2017-05-31	36.5108422652
"MET"	2017-06-30	39.6502406415
"MET"	2017-07-31	39.693542688
"MET"	2017-08-31	42.8250401305
"MET"	2017-09-29	47.5071713598
"MET"	2017-10-31	48.9977717316
"MET"	2017-11-30	49.4486501004
"MET"	2017-12-29	46.5745854895
"MET"	2018-01-31	44.2808608481
"MET"	2018-02-28	42.9069084688
"MET"	2018-03-30	42.6282318605
"MET"	2018-04-30	44.2817130701
"MET"	2018-05-31	43.1092458912
"MET"	2018-06-29	40.8689523996
"MET"	2018-07-31	42.8749055678
"MET"	2018-08-31	43.4140651137
"MET"	2018-09-28	44.1992835501
"MET"	2018-10-31	38.9676474621
"MET"	2018-11-30	42.6197426525
"MET"	2018-12-31	39.2105452232
"MET"	2019-01-31	43.6128982061
"MET"	2019-02-28	43.555867211
"MET"	2019-03-29	41.0306100281
"MET"	2019-04-30	44.4618755132
"MET"	2019-05-31	44.9507739948
"MET"	2019-06-28	48.3164887323
"MET"	2019-07-31	48.0733012513
"MET"	2019-08-30	43.5089033057
"MET"	2019-09-30	46.317830246
"MET"	2019-10-31	45.9544375999
"MET"	2019-11-29	49.4719309795
"MET"	2019-12-31	50.5226271694
"MET"	2020-01-31	49.2736864153
"MET"	2020-02-28	51.83
"ETN"	2015-12-31	45.3525269858
"ETN"	2016-01-29	44.0191417765
"ETN"	2016-02-29	49.4224021015
"ETN"	2016-03-31	55.0580210359
"ETN"	2016-04-29	55.68288029
"ETN"	2016-05-31	54.7466213245
"ETN"	2016-06-30	53.0588299807
"ETN"	2016-07-29	56.3278153202
"ETN"	2016-08-31	59.6326954029
"ETN"	2016-09-30	58.8888550484
"ETN"	2016-10-31	57.1502402441
"ETN"	2016-11-30	60.174719712
"ETN"	2016-12-30	60.6994729436
"ETN"	2017-01-31	64.0379891928
"ETN"	2017-02-28	65.1236855341
"ETN"	2017-03-31	67.6451918241
"ETN"	2017-04-28	69.0044815856
"ETN"	2017-05-31	71.1467346892
"ETN"	2017-06-30	71.5604854078
"ETN"	2017-07-31	71.9466527452
"ETN"	2017-08-31	66.5136944781
"ETN"	2017-09-29	71.17595595
"ETN"	2017-10-31	74.1698137143
"ETN"	2017-11-30	72.6385029929
"ETN"	2017-12-29	73.7871962133
"ETN"	2018-01-31	78.4193249719
"ETN"	2018-02-28	75.3654820201
"ETN"	2018-03-30	75.220129287
"ETN"	2018-04-30	70.6265336053
"ETN"	2018-05-31	72.736673176
"ETN"	2018-06-29	70.9890174089
"ETN"	2018-07-31	78.9959402983
"ETN"	2018-08-31	79.6095367609
"ETN"	2018-09-28	83.0470907298
"ETN"	2018-10-31	68.6265997072
"ETN"	2018-11-30	74.3321232801
"ETN"	2018-12-31	66.3327733872
"ETN"	2019-01-31	73.665510789
"ETN"	2019-02-28	77.0662005986
"ETN"	2019-03-29	78.5207646535
"ETN"	2019-04-30	80.7235567105
"ETN"	2019-05-31	73.237542278
"ETN"	2019-06-28	81.8797492403
"ETN"	2019-07-31	80.8080762495
"ETN"	2019-08-30	80.0674015031
"ETN"	2019-09-30	82.4777556365
"ETN"	2019-10-31	87.11
"ETN"	2019-11-29	92.5
"ETN"	2019-12-31	94.72
"ETN"	2020-01-31	94.47
"ETN"	2020-02-28	104.47
"WBA"	2015-12-31	77.0007624114
"WBA"	2016-01-29	72.0862049138
"WBA"	2016-02-29	71.7165865265
"WBA"	2016-03-31	76.5316094374
"WBA"	2016-04-29	72.0254747887
"WBA"	2016-05-31	70.6384667608
"WBA"	2016-06-30	75.9956734777
"WBA"	2016-07-29	72.3268538862
"WBA"	2016-08-31	73.994044654
"WBA"	2016-09-30	73.9115336391
"WBA"	2016-10-31	75.8459585458
"WBA"	2016-11-30	78.0293184317
"WBA"	2016-12-30	76.2151114529
"WBA"	2017-01-31	75.4599593095
"WBA"	2017-02-28	79.9063868708
"WBA"	2017-03-31	76.825948479
"WBA"	2017-04-28	80.0543959226
"WBA"	2017-05-31	75.2806541148
"WBA"	2017-06-30	72.7626268048
"WBA"	2017-07-31	74.9554476356
"WBA"	2017-08-31	76.0994138242
"WBA"	2017-09-29	72.1030274295
"WBA"	2017-10-31	61.8786276581
"WBA"	2017-11-30	68.321375126
"WBA"	2017-12-29	68.1899156357
"WBA"	2018-01-31	70.6688660251
"WBA"	2018-02-28	65.0652513545
"WBA"	2018-03-30	61.8351285554
"WBA"	2018-04-30	62.760719299
"WBA"	2018-05-31	59.283311249
"WBA"	2018-06-29	57.0265735632
"WBA"	2018-07-31	64.2528851844
"WBA"	2018-08-31	65.5556263466
"WBA"	2018-09-28	69.7054428336
"WBA"	2018-10-31	76.274391973
"WBA"	2018-11-30	81.3917678052
"WBA"	2018-12-31	65.6844158986
"WBA"	2019-01-31	69.462255127
"WBA"	2019-02-28	68.8512510137
"WBA"	2019-03-29	61.1914405343
"WBA"	2019-04-30	51.8101069926
"WBA"	2019-05-31	48.1207629085
"WBA"	2019-06-28	53.3190536726
"WBA"	2019-07-31	53.1435016393
"WBA"	2019-08-30	50.3715040932
"WBA"	2019-09-30	54.4256278843
"WBA"	2019-10-31	53.904102251
"WBA"	2019-11-29	59.0788168395
"WBA"	2019-12-31	58.4444134372
"WBA"	2020-01-31	50.4053328236
"WBA"	2020-02-28	51.86
"DG"	2015-12-31	68.6233238281
"DG"	2016-01-29	71.6692178452
"DG"	2016-02-29	70.8958090195
"DG"	2016-03-31	81.9764789326
"DG"	2016-04-29	78.4426797823
"DG"	2016-05-31	86.0944562621
"DG"	2016-06-30	90.2689185517
"DG"	2016-07-29	90.9795462084
"DG"	2016-08-31	70.4961841583
"DG"	2016-09-30	67.446054671
"DG"	2016-10-31	66.5787672127
"DG"	2016-11-30	74.5096291922
"DG"	2016-12-30	71.6127076434
"DG"	2017-01-31	71.3710014612
"DG"	2017-02-28	70.5975416784
"DG"	2017-03-31	67.4166883215
"DG"	2017-04-28	70.5614555346
"DG"	2017-05-31	71.2213618716
"DG"	2017-06-30	69.9597762273
"DG"	2017-07-31	73.2090885156
"DG"	2017-08-31	70.6765761401
"DG"	2017-09-29	78.9462030892
"DG"	2017-10-31	78.9965130946
"DG"	2017-11-30	86.0714111006
"DG"	2017-12-29	90.8889866765
"DG"	2018-01-31	101.0467139414
"DG"	2018-02-28	92.6882144271
"DG"	2018-03-30	91.6691242167
"DG"	2018-04-30	94.8758435959
"DG"	2018-05-31	85.9809261138
"DG"	2018-06-29	96.9103716829
"DG"	2018-07-31	96.7524182063
"DG"	2018-08-31	106.1960062492
"DG"	2018-09-28	107.7436506362
"DG"	2018-10-31	110.1008975961
"DG"	2018-11-30	109.7153764068
"DG"	2018-12-31	106.8387952252
"DG"	2019-01-31	114.3973767064
"DG"	2019-02-28	117.4002706804
"DG"	2019-03-29	118.2327561386
"DG"	2019-04-30	125.2889787951
"DG"	2019-05-31	126.4714189947
"DG"	2019-06-28	134.3013591398
"DG"	2019-07-31	133.4761278399
"DG"	2019-08-30	155.456564651
"DG"	2019-09-30	158.294998947
"DG"	2019-10-31	160.0086762237
"DG"	2019-11-29	157.0348340437
"DG"	2019-12-31	155.6576856516
"DG"	2020-01-31	153.41
"DG"	2020-02-28	161.71
"MAR"	2015-12-31	63.4175074653
"MAR"	2016-01-29	57.968747874
"MAR"	2016-02-29	64.7107291197
"MAR"	2016-03-31	67.5878165626
"MAR"	2016-04-29	66.5528247102
"MAR"	2016-05-31	62.9935035111
"MAR"	2016-06-30	63.3941284577
"MAR"	2016-07-29	68.3924016012
"MAR"	2016-08-31	68.0394701006
"MAR"	2016-09-30	64.4986907163
"MAR"	2016-10-31	65.8110805318
"MAR"	2016-11-30	75.7601289829
"MAR"	2016-12-30	79.5106304177
"MAR"	2017-01-31	81.3570311241
"MAR"	2017-02-28	83.941645088
"MAR"	2017-03-31	90.8796888653
"MAR"	2017-04-28	91.1112786437
"MAR"	2017-05-31	104.2133779327
"MAR"	2017-06-30	97.1077003291
"MAR"	2017-07-31	100.8638350842
"MAR"	2017-08-31	100.5977223897
"MAR"	2017-09-29	107.0853916846
"MAR"	2017-10-31	116.0399292443
"MAR"	2017-11-30	123.6623548361
"MAR"	2017-12-29	132.1629245819
"MAR"	2018-01-31	143.4678059964
"MAR"	2018-02-28	137.8216279804
"MAR"	2018-03-30	132.7171232404
"MAR"	2018-04-30	133.4003265517
"MAR"	2018-05-31	132.503683872
"MAR"	2018-06-29	123.9285341178
"MAR"	2018-07-31	125.1423681013
"MAR"	2018-08-31	124.2115798408
"MAR"	2018-09-28	129.6722929262
"MAR"	2018-10-31	114.8026533375
"MAR"	2018-11-30	113.3766996783
"MAR"	2018-12-31	106.9996915333
"MAR"	2019-01-31	112.8838860659
"MAR"	2019-02-28	123.8736296233
"MAR"	2019-03-29	123.6956360628
"MAR"	2019-04-30	134.8993418473
"MAR"	2019-05-31	123.9266347359
"MAR"	2019-06-28	139.2635981024
"MAR"	2019-07-31	138.0425971354
"MAR"	2019-08-30	125.6056956228
"MAR"	2019-09-30	123.9217861701
"MAR"	2019-10-31	126.0939297245
"MAR"	2019-11-29	140.36
"MAR"	2019-12-31	151.43
"MAR"	2020-01-31	140.06
"MAR"	2020-02-28	144.94
"BK"	2015-12-31	37.8132087051
"BK"	2016-01-29	33.3824033182
"BK"	2016-02-29	32.6174283112
"BK"	2016-03-31	33.9446138656
"BK"	2016-04-29	37.2441446187
"BK"	2016-05-31	38.9286461895
"BK"	2016-06-30	35.9576296828
"BK"	2016-07-29	36.6425369149
"BK"	2016-08-31	38.7536678488
"BK"	2016-09-30	37.088943456
"BK"	2016-10-31	40.4174579521
"BK"	2016-11-30	44.2938723385
"BK"	2016-12-30	44.2565093083
"BK"	2017-01-31	41.9584847866
"BK"	2017-02-28	44.2191587936
"BK"	2017-03-31	44.3035823043
"BK"	2017-04-28	44.3223430844
"BK"	2017-05-31	44.3788526591
"BK"	2017-06-30	48.0519750141
"BK"	2017-07-31	50.1726722568
"BK"	2017-08-31	49.4630832658
"BK"	2017-09-29	50.1632110702
"BK"	2017-10-31	48.9039940011
"BK"	2017-11-30	52.0311881754
"BK"	2017-12-29	51.1947350224
"BK"	2018-01-31	54.1190689483
"BK"	2018-02-28	54.4340476564
"BK"	2018-03-30	49.1844025203
"BK"	2018-04-30	52.2578311273
"BK"	2018-05-31	52.4879151389
"BK"	2018-06-29	51.701794766
"BK"	2018-07-31	51.5292819689
"BK"	2018-08-31	50.2571919708
"BK"	2018-09-28	49.1392946998
"BK"	2018-10-31	45.8911703291
"BK"	2018-11-30	49.7501785249
"BK"	2018-12-31	45.6390743163
"BK"	2019-01-31	50.9954718196
"BK"	2019-02-28	51.1514212747
"BK"	2019-03-29	49.1533188811
"BK"	2019-04-30	48.6826549407
"BK"	2019-05-31	41.8498296298
"BK"	2019-06-28	43.2810957638
"BK"	2019-07-31	46.296137701
"BK"	2019-08-30	41.500757709
"BK"	2019-09-30	44.6088743705
"BK"	2019-10-31	46.4367163856
"BK"	2019-11-29	48.6418396022
"BK"	2019-12-31	49.9927258971
"BK"	2020-01-31	44.78
"BK"	2020-02-28	45.29
"ROP"	2015-12-31	184.8791605791
"ROP"	2016-01-29	171.4044832472
"ROP"	2016-02-29	163.8524214249
"ROP"	2016-03-31	178.3320851773
"ROP"	2016-04-29	172.1023385081
"ROP"	2016-05-31	167.2057929011
"ROP"	2016-06-30	166.6975686066
"ROP"	2016-07-29	166.8016696883
"ROP"	2016-08-31	173.8414912724
"ROP"	2016-09-30	178.6587266262
"ROP"	2016-10-31	169.9692859358
"ROP"	2016-11-30	177.6189335632
"ROP"	2016-12-30	179.5509599511
"ROP"	2017-01-31	188.5073542278
"ROP"	2017-02-28	205.555061269
"ROP"	2017-03-31	202.8922782096
"ROP"	2017-04-28	215.2527400648
"ROP"	2017-05-31	223.6187587688
"ROP"	2017-06-30	227.8805071203
"ROP"	2017-07-31	229.1362167019
"ROP"	2017-08-31	227.3619536457
"ROP"	2017-09-29	239.9197932774
"ROP"	2017-10-31	254.8334297309
"ROP"	2017-11-30	263.7565974295
"ROP"	2017-12-29	255.6527028713
"ROP"	2018-01-31	277.3897494101
"ROP"	2018-02-28	271.9524792944
"ROP"	2018-03-30	277.4886088667
"ROP"	2018-04-30	261.5790365327
"ROP"	2018-05-31	273.0643948876
"ROP"	2018-06-29	273.1832089395
"ROP"	2018-07-31	299.3628111714
"ROP"	2018-08-31	295.8624775397
"ROP"	2018-09-28	293.7206303315
"ROP"	2018-10-31	280.9135646726
"ROP"	2018-11-30	295.5004160867
"ROP"	2018-12-31	264.64857991
"ROP"	2019-01-31	281.7543832817
"ROP"	2019-02-28	321.9296976246
"ROP"	2019-03-29	340.1523210155
"ROP"	2019-04-30	358.2670436182
"ROP"	2019-05-31	342.5499072593
"ROP"	2019-06-28	364.8009101907
"ROP"	2019-07-31	362.646739891
"ROP"	2019-08-30	365.7481598306
"ROP"	2019-09-30	355.616189867
"ROP"	2019-10-31	336.4873665269
"ROP"	2019-11-29	359.8645307315
"ROP"	2019-12-31	353.7331429392
"ROP"	2020-01-31	381.66
"ROP"	2020-02-28	389.33
"HCA"	2015-12-31	66.0051339823
"HCA"	2016-01-29	67.9082836388
"HCA"	2016-02-29	67.5471731911
"HCA"	2016-03-31	76.174784967
"HCA"	2016-04-29	78.6830386168
"HCA"	2016-05-31	76.1455057415
"HCA"	2016-06-30	75.1597718169
"HCA"	2016-07-29	75.2768887189
"HCA"	2016-08-31	73.73484951
"HCA"	2016-09-30	73.8129274447
"HCA"	2016-10-31	74.6913042092
"HCA"	2016-11-30	69.1868098182
"HCA"	2016-12-30	72.2416090104
"HCA"	2017-01-31	78.3512073947
"HCA"	2017-02-28	85.1439877069
"HCA"	2017-03-31	86.8519425268
"HCA"	2017-04-28	82.186785933
"HCA"	2017-05-31	79.9420453126
"HCA"	2017-06-30	85.1049487396
"HCA"	2017-07-31	78.4097658456
"HCA"	2017-08-31	76.7701292185
"HCA"	2017-09-29	77.6777852085
"HCA"	2017-10-31	73.8324469283
"HCA"	2017-11-30	82.9578055374
"HCA"	2017-12-29	85.7295722166
"HCA"	2018-01-31	98.7295483314
"HCA"	2018-02-28	97.2070286062
"HCA"	2018-03-30	95.0033428192
"HCA"	2018-04-30	93.7692787784
"HCA"	2018-05-31	101.3597520449
"HCA"	2018-06-29	100.8290727148
"HCA"	2018-07-31	122.085728103
"HCA"	2018-08-31	132.1391531895
"HCA"	2018-09-28	137.0755274903
"HCA"	2018-10-31	131.5676767235
"HCA"	2018-11-30	142.2188156839
"HCA"	2018-12-31	122.9191722471
"HCA"	2019-01-31	137.7149070825
"HCA"	2019-02-28	137.724784075
"HCA"	2019-03-29	129.1467012924
"HCA"	2019-04-30	126.0264979708
"HCA"	2019-05-31	120.2120238445
"HCA"	2019-06-28	134.3341539605
"HCA"	2019-07-31	132.6844188449
"HCA"	2019-08-30	119.854249964
"HCA"	2019-09-30	120.0736171437
"HCA"	2019-10-31	133.1558780383
"HCA"	2019-11-29	138.66
"HCA"	2019-12-31	147.81
"HCA"	2020-01-31	138.8
"HCA"	2020-02-28	148.23
"AFL"	2015-12-31	27.1945998249
"AFL"	2016-01-29	26.3138398305
"AFL"	2016-02-29	27.2213433643
"AFL"	2016-03-31	28.8769425407
"AFL"	2016-04-29	31.5432804408
"AFL"	2016-05-31	31.9560888818
"AFL"	2016-06-30	33.1982633704
"AFL"	2016-07-29	33.2534711255
"AFL"	2016-08-31	34.320219375
"AFL"	2016-09-30	33.2514716431
"AFL"	2016-10-31	31.8634875756
"AFL"	2016-11-30	33.2212347904
"AFL"	2016-12-30	32.3927982826
"AFL"	2017-01-31	32.5743096523
"AFL"	2017-02-28	33.8766767775
"AFL"	2017-03-31	33.9094531061
"AFL"	2017-04-28	35.0613069399
"AFL"	2017-05-31	35.5007961321
"AFL"	2017-06-30	36.5839989857
"AFL"	2017-07-31	37.5588815539
"AFL"	2017-08-31	39.0872904524
"AFL"	2017-09-29	38.5380323431
"AFL"	2017-10-31	39.7217782683
"AFL"	2017-11-30	41.7189923707
"AFL"	2017-12-29	41.7856361285
"AFL"	2018-01-31	41.9855674018
"AFL"	2018-02-28	42.55668826
"AFL"	2018-03-30	41.9055058114
"AFL"	2018-04-30	43.6388002702
"AFL"	2018-05-31	43.3965544494
"AFL"	2018-06-29	41.4318635689
"AFL"	2018-07-31	44.8219184216
"AFL"	2018-08-31	44.7797660597
"AFL"	2018-09-28	45.5835551131
"AFL"	2018-10-31	41.709872928
"AFL"	2018-11-30	44.5555884012
"AFL"	2018-12-31	44.3802494001
"AFL"	2019-01-31	46.4648353026
"AFL"	2019-02-28	48.1313611058
"AFL"	2019-03-29	48.9737088989
"AFL"	2019-04-30	49.3459090865
"AFL"	2019-05-31	50.5081744513
"AFL"	2019-06-28	53.9639969138
"AFL"	2019-07-31	51.8274912888
"AFL"	2019-08-30	49.6626827482
"AFL"	2019-09-30	51.7806209921
"AFL"	2019-10-31	52.6119612374
"AFL"	2019-11-29	54.5456134969
"AFL"	2019-12-31	52.6160276074
"AFL"	2020-01-31	51.2931671779
"AFL"	2020-02-28	51.88
"PRU"	2015-12-31	69.7098407054
"PRU"	2016-01-29	60.0081763498
"PRU"	2016-02-29	57.1977062867
"PRU"	2016-03-31	62.5029255262
"PRU"	2016-04-29	67.1936740218
"PRU"	2016-05-31	69.20519137
"PRU"	2016-06-30	62.2977710074
"PRU"	2016-07-29	65.7471149306
"PRU"	2016-08-31	69.9556673481
"PRU"	2016-09-30	71.9561632524
"PRU"	2016-10-31	74.7233690406
"PRU"	2016-11-30	89.2822529548
"PRU"	2016-12-30	92.352994458
"PRU"	2017-01-31	93.2848668795
"PRU"	2017-02-28	98.7661870223
"PRU"	2017-03-31	95.3173225216
"PRU"	2017-04-28	95.630043396
"PRU"	2017-05-31	94.35789713
"PRU"	2017-06-30	97.318674255
"PRU"	2017-07-31	101.8993294423
"PRU"	2017-08-31	92.5408946224
"PRU"	2017-09-29	96.384677863
"PRU"	2017-10-31	100.1378058385
"PRU"	2017-11-30	105.7381705071
"PRU"	2017-12-29	104.9531668242
"PRU"	2018-01-31	108.4582995482
"PRU"	2018-02-28	97.8535201686
"PRU"	2018-03-30	95.3041009543
"PRU"	2018-04-30	97.8535201686
"PRU"	2018-05-31	89.9178778379
"PRU"	2018-06-29	86.8259062022
"PRU"	2018-07-31	93.6969542815
"PRU"	2018-08-31	92.0635252619
"PRU"	2018-09-28	94.9402176034
"PRU"	2018-10-31	87.87498625
"PRU"	2018-11-30	88.73804129
"PRU"	2018-12-31	77.1820314334
"PRU"	2019-01-31	87.204811481
"PRU"	2019-02-28	91.6816754988
"PRU"	2019-03-29	87.8843228464
"PRU"	2019-04-30	101.1128838496
"PRU"	2019-05-31	89.266543849
"PRU"	2019-06-28	97.5960265074
"PRU"	2019-07-31	97.8955786679
"PRU"	2019-08-30	78.3320144209
"PRU"	2019-09-30	87.9755861801
"PRU"	2019-10-31	89.1394655303
"PRU"	2019-11-29	92.5425570203
"PRU"	2019-12-31	92.6611759782
"PRU"	2020-01-31	90.0120192509
"PRU"	2020-02-28	93.18
"ALL"	2015-12-31	57.5843929237
"ALL"	2016-01-29	56.202515883
"ALL"	2016-02-29	59.1565170975
"ALL"	2016-03-31	62.8013639593
"ALL"	2016-04-29	60.6386926756
"ALL"	2016-05-31	62.9411918441
"ALL"	2016-06-30	65.5254740567
"ALL"	2016-07-29	64.007943421
"ALL"	2016-08-31	64.9082101838
"ALL"	2016-09-30	65.1152839402
"ALL"	2016-10-31	63.9104911758
"ALL"	2016-11-30	66.1132747123
"ALL"	2016-12-30	70.0846098638
"ALL"	2017-01-31	71.1152658912
"ALL"	2017-02-28	78.0421407402
"ALL"	2017-03-31	77.4057211407
"ALL"	2017-04-28	77.2157451408
"ALL"	2017-05-31	82.0126391371
"ALL"	2017-06-30	84.3649064965
"ALL"	2017-07-31	86.8069481138
"ALL"	2017-08-31	86.6816945805
"ALL"	2017-09-29	88.0322049602
"ALL"	2017-10-31	89.899932081
"ALL"	2017-11-30	98.6854716298
"ALL"	2017-12-29	100.6561049519
"ALL"	2018-01-31	94.9460747407
"ALL"	2018-02-28	88.6881123375
"ALL"	2018-03-30	91.5873637412
"ALL"	2018-04-30	94.5050202654
"ALL"	2018-05-31	90.7523166835
"ALL"	2018-06-29	88.6068029921
"ALL"	2018-07-31	92.3444625902
"ALL"	2018-08-31	98.0844235738
"ALL"	2018-09-28	96.260640417
"ALL"	2018-10-31	93.3542907874
"ALL"	2018-11-30	87.4379101673
"ALL"	2018-12-31	81.0067778577
"ALL"	2019-01-31	86.1438408611
"ALL"	2019-02-28	93.0182194682
"ALL"	2019-03-29	92.8211052079
"ALL"	2019-04-30	97.6306931609
"ALL"	2019-05-31	94.6227478428
"ALL"	2019-06-28	100.7453379555
"ALL"	2019-07-31	106.4022941924
"ALL"	2019-08-30	101.9350142197
"ALL"	2019-09-30	108.1970636331
"ALL"	2019-10-31	105.9471062922
"ALL"	2019-11-29	111.35
"ALL"	2019-12-31	112.45
"ALL"	2020-01-31	118.54
"ALL"	2020-02-28	124.3
"OXY"	2015-12-31	55.3388182365
"OXY"	2016-01-29	56.3373888362
"OXY"	2016-02-29	56.3292038313
"OXY"	2016-03-31	56.6426315836
"OXY"	2016-04-29	63.4467004366
"OXY"	2016-05-31	62.4451282575
"OXY"	2016-06-30	63.1662544331
"OXY"	2016-07-29	62.4723953651
"OXY"	2016-08-31	64.2446619003
"OXY"	2016-09-30	61.5599429278
"OXY"	2016-10-31	61.5515008073
"OXY"	2016-11-30	60.2429721247
